,日期,订单分配给骑手的时间,订单编号
11225,20221022,2022-10-22 11:27,314677
11226,20221022,2022-10-22 11:27,429185
11227,20221022,2022-10-22 11:27,14817
11228,20221022,2022-10-22 11:27,463740
11229,20221022,2022-10-22 11:27,243597
11230,20221022,2022-10-22 11:27,380802
11231,20221022,2022-10-22 11:27,97177
11232,20221022,2022-10-22 11:27,413274
11233,20221022,2022-10-22 11:27,547089
11234,20221022,2022-10-22 11:27,148819
11235,20221022,2022-10-22 11:27,531569
11236,20221022,2022-10-22 11:27,145843
11237,20221022,2022-10-22 11:27,484674
11238,20221022,2022-10-22 11:27,11700
11239,20221022,2022-10-22 11:27,544498
11240,20221022,2022-10-22 11:27,309063
11241,20221022,2022-10-22 11:27,549662
11242,20221022,2022-10-22 11:27,47079
11243,20221022,2022-10-22 11:27,311882
11244,20221022,2022-10-22 11:27,196667
11245,20221022,2022-10-22 11:27,240758
11246,20221022,2022-10-22 11:27,336621
11247,20221022,2022-10-22 11:27,37296
11248,20221022,2022-10-22 11:27,202588
11249,20221022,2022-10-22 11:27,59713
11250,20221022,2022-10-22 11:27,536881
11251,20221022,2022-10-22 11:27,510724
11252,20221022,2022-10-22 11:27,292085
11253,20221022,2022-10-22 11:27,24618
11254,20221022,2022-10-22 11:27,34144
11255,20221022,2022-10-22 11:27,252289
11256,20221022,2022-10-22 11:27,547091
11257,20221022,2022-10-22 11:27,547094
11258,20221022,2022-10-22 11:27,263768
11259,20221022,2022-10-22 11:27,306204
11260,20221022,2022-10-22 11:27,294954
11261,20221022,2022-10-22 11:27,314683
11262,20221022,2022-10-22 11:27,303373
11263,20221022,2022-10-22 11:27,56520
11264,20221022,2022-10-22 11:27,528937
11265,20221022,2022-10-22 11:27,50283
11266,20221022,2022-10-22 11:27,142796
11267,20221022,2022-10-22 11:27,407997
11268,20221022,2022-10-22 11:27,167047
11269,20221022,2022-10-22 11:27,518427
11270,20221022,2022-10-22 11:27,190818
11271,20221022,2022-10-22 11:27,214548
11272,20221022,2022-10-22 11:27,468991
11273,20221022,2022-10-22 11:27,202592
11274,20221022,2022-10-22 11:27,306205
11275,20221022,2022-10-22 11:27,317398
11276,20221022,2022-10-22 11:27,115463
11277,20221022,2022-10-22 11:27,8458
11278,20221022,2022-10-22 11:27,356129
11279,20221022,2022-10-22 11:27,303370
11280,20221022,2022-10-22 11:27,133643
11281,20221022,2022-10-22 11:27,280932
11282,20221022,2022-10-22 11:27,21326
11283,20221022,2022-10-22 11:27,554818
11284,20221022,2022-10-22 11:27,565072
11285,20221022,2022-10-22 11:27,345039
11286,20221022,2022-10-22 11:27,87914
11287,20221022,2022-10-22 11:27,434622
11288,20221022,2022-10-22 11:27,234910
11289,20221022,2022-10-22 11:27,418667
11290,20221022,2022-10-22 11:27,266568
11291,20221022,2022-10-22 11:27,37267
11292,20221022,2022-10-22 11:27,43815
11293,20221022,2022-10-22 11:27,399865
11294,20221022,2022-10-22 11:27,345041
11295,20221022,2022-10-22 11:27,275160
11296,20221022,2022-10-22 11:27,278031
11297,20221022,2022-10-22 11:27,69032
11298,20221022,2022-10-22 11:27,466422
11299,20221022,2022-10-22 11:27,367204
11300,20221022,2022-10-22 11:27,47077
11301,20221022,2022-10-22 11:27,151865
11302,20221022,2022-10-22 11:27,217526
11303,20221022,2022-10-22 11:27,380795
11304,20221022,2022-10-22 11:27,59714
11305,20221022,2022-10-22 11:27,124477
11306,20221022,2022-10-22 11:27,91025
11307,20221022,2022-10-22 11:27,531574
11308,20221022,2022-10-22 11:27,62767
11309,20221022,2022-10-22 11:27,11718
11310,20221022,2022-10-22 11:27,106340
11311,20221022,2022-10-22 11:27,62729
11312,20221022,2022-10-22 11:27,176015
11313,20221022,2022-10-22 11:27,364492
11314,20221022,2022-10-22 11:27,345040
11315,20221022,2022-10-22 11:27,531562
11316,20221022,2022-10-22 11:27,5200
11317,20221022,2022-10-22 11:27,43819
11318,20221022,2022-10-22 11:27,18145
11319,20221022,2022-10-22 11:27,266567
11320,20221022,2022-10-22 11:27,502847
11321,20221022,2022-10-22 11:27,339452
11322,20221022,2022-10-22 11:27,294949
11323,20221022,2022-10-22 11:27,118486
11324,20221022,2022-10-22 11:27,482092
11325,20221022,2022-10-22 11:27,367201
11326,20221022,2022-10-22 11:27,364491
11327,20221022,2022-10-22 11:27,567607
11328,20221022,2022-10-22 11:27,372761
11329,20221022,2022-10-22 11:27,179064
11330,20221022,2022-10-22 11:27,423977
11331,20221022,2022-10-22 11:27,521037
11332,20221022,2022-10-22 11:27,531575
11333,20221022,2022-10-22 11:27,494975
11334,20221022,2022-10-22 11:27,72238
11335,20221022,2022-10-22 11:27,345038
11336,20221022,2022-10-22 11:27,145846
11337,20221022,2022-10-22 11:27,303371
11338,20221022,2022-10-22 11:27,557426
11339,20221022,2022-10-22 11:27,364482
11340,20221022,2022-10-22 11:27,27757
11341,20221022,2022-10-22 11:27,508042
11342,20221022,2022-10-22 11:27,148818
11343,20221022,2022-10-22 11:27,109408
11344,20221022,2022-10-22 11:27,415933
11345,20221022,2022-10-22 11:27,258026
11346,20221022,2022-10-22 11:27,453243
11347,20221022,2022-10-22 11:27,18139
11348,20221022,2022-10-22 11:27,30887
11349,20221022,2022-10-22 11:27,211541
11350,20221022,2022-10-22 11:27,389003
11351,20221022,2022-10-22 11:27,383487
11352,20221022,2022-10-22 11:27,502846
11353,20221022,2022-10-22 11:27,234902
11354,20221022,2022-10-22 11:27,258017
11355,20221022,2022-10-22 11:27,364486
11356,20221022,2022-10-22 11:27,106336
11357,20221022,2022-10-22 11:27,249484
11358,20221022,2022-10-22 11:27,223294
11359,20221022,2022-10-22 11:27,415934
11360,20221022,2022-10-22 11:27,202598
11361,20221022,2022-10-22 11:27,358914
11362,20221022,2022-10-22 11:27,510674
11363,20221022,2022-10-22 11:27,78517
11364,20221022,2022-10-22 11:27,190819
11365,20221022,2022-10-22 11:27,283762
11366,20221022,2022-10-22 11:27,423968
11367,20221022,2022-10-22 11:27,167027
11368,20221022,2022-10-22 11:27,109415
11369,20221022,2022-10-22 11:27,536874
11370,20221022,2022-10-22 11:27,260945
11371,20221022,2022-10-22 11:27,160949
11372,20221022,2022-10-22 11:27,199639
11373,20221022,2022-10-22 11:27,154898
11374,20221022,2022-10-22 11:27,429184
11375,20221022,2022-10-22 11:27,325704
11376,20221022,2022-10-22 11:27,30893
11377,20221022,2022-10-22 11:27,554819
11378,20221022,2022-10-22 11:27,345037
11379,20221022,2022-10-22 11:27,226221
11380,20221022,2022-10-22 11:27,303369
11381,20221022,2022-10-22 11:27,249490
11382,20221022,2022-10-22 11:27,43823
11383,20221022,2022-10-22 11:27,386212
11384,20221022,2022-10-22 11:27,421233
11385,20221022,2022-10-22 11:27,179083
11386,20221022,2022-10-22 11:27,205579
11387,20221022,2022-10-22 11:27,547095
11388,20221022,2022-10-22 11:27,328395
11389,20221022,2022-10-22 11:27,280933
11390,20221022,2022-10-22 11:27,461071
11391,20221022,2022-10-22 11:27,237836
11392,20221022,2022-10-22 11:27,208573
11393,20221022,2022-10-22 11:27,439967
11394,20221022,2022-10-22 11:27,554820
11395,20221022,2022-10-22 11:27,565073
11396,20221022,2022-10-22 11:27,18144
11397,20221022,2022-10-22 11:27,521038
11398,20221022,2022-10-22 11:27,479542
11399,20221022,2022-10-22 11:27,468993
11400,20221022,2022-10-22 11:27,331166
11401,20221022,2022-10-22 11:27,458463
11402,20221022,2022-10-22 11:27,252290
11403,20221022,2022-10-22 11:27,557427
11404,20221022,2022-10-22 11:27,62789
11405,20221022,2022-10-22 11:27,115429
11406,20221022,2022-10-22 11:27,423881
11407,20221022,2022-10-22 11:27,378137
11408,20221022,2022-10-22 11:27,69035
11409,20221022,2022-10-22 11:27,450716
11410,20221022,2022-10-22 11:27,94141
11411,20221022,2022-10-22 11:27,394439
11412,20221022,2022-10-22 11:27,297745
11413,20221022,2022-10-22 11:27,240746
11414,20221022,2022-10-22 11:27,479535
11415,20221022,2022-10-22 11:27,528934
11416,20221022,2022-10-22 11:27,62771
11417,20221022,2022-10-22 11:27,466424
11418,20221022,2022-10-22 11:27,278021
11419,20221022,2022-10-22 11:27,69036
11420,20221022,2022-10-22 11:27,272286
11421,20221022,2022-10-22 11:27,154896
11422,20221022,2022-10-22 11:27,528928
11423,20221022,2022-10-22 11:27,157848
11424,20221022,2022-10-22 11:27,536883
11425,20221022,2022-10-22 11:27,258027
11426,20221022,2022-10-22 11:27,243600
11427,20221022,2022-10-22 11:27,75329
11428,20221022,2022-10-22 11:27,283754
11429,20221022,2022-10-22 11:27,173061
11430,20221022,2022-10-22 11:27,40511
11431,20221022,2022-10-22 11:27,214526
11432,20221022,2022-10-22 11:27,170011
11433,20221022,2022-10-22 11:30,331167
11434,20221022,2022-10-22 11:30,549663
11435,20221022,2022-10-22 11:30,448026
11436,20221022,2022-10-22 11:30,320215
11437,20221022,2022-10-22 11:30,358916
11438,20221022,2022-10-22 11:30,356131
11439,20221022,2022-10-22 11:30,372757
11440,20221022,2022-10-22 11:30,196668
11441,20221022,2022-10-22 11:30,231987
11442,20221022,2022-10-22 11:30,450718
11443,20221022,2022-10-22 11:30,50270
11444,20221022,2022-10-22 11:30,97236
11445,20221022,2022-10-22 11:30,231970
11446,20221022,2022-10-22 11:30,184942
11447,20221022,2022-10-22 11:30,40507
11448,20221022,2022-10-22 11:30,339441
11449,20221022,2022-10-22 11:30,468986
11450,20221022,2022-10-22 11:30,40501
11451,20221022,2022-10-22 11:30,415939
11452,20221022,2022-10-22 11:30,471654
11453,20221022,2022-10-22 11:30,397147
11454,20221022,2022-10-22 11:30,286557
11455,20221022,2022-10-22 11:30,182032
11456,20221022,2022-10-22 11:30,391662
11457,20221022,2022-10-22 11:30,378146
11458,20221022,2022-10-22 11:30,65978
11459,20221022,2022-10-22 11:30,434606
11460,20221022,2022-10-22 11:30,121479
11461,20221022,2022-10-22 11:30,34143
11462,20221022,2022-10-22 11:30,118487
11463,20221022,2022-10-22 11:30,133639
11464,20221022,2022-10-22 11:30,43826
11465,20221022,2022-10-22 11:30,358905
11466,20221022,2022-10-22 11:30,179084
11467,20221022,2022-10-22 11:30,386208
11468,20221022,2022-10-22 11:30,303353
11469,20221022,2022-10-22 11:30,260952
11470,20221022,2022-10-22 11:30,484628
11471,20221022,2022-10-22 11:30,56521
11472,20221022,2022-10-22 11:30,552265
11473,20221022,2022-10-22 11:30,139729
11474,20221022,2022-10-22 11:30,75352
11475,20221022,2022-10-22 11:30,560005
11476,20221022,2022-10-22 11:30,415931
11477,20221022,2022-10-22 11:30,266570
11478,20221022,2022-10-22 11:30,240759
11479,20221022,2022-10-22 11:30,383488
11480,20221022,2022-10-22 11:30,479526
11481,20221022,2022-10-22 11:30,567631
11482,20221022,2022-10-22 11:30,21323
11483,20221022,2022-10-22 11:30,461054
11484,20221022,2022-10-22 11:30,151864
11485,20221022,2022-10-22 11:30,431886
11486,20221022,2022-10-22 11:30,544499
11487,20221022,2022-10-22 11:30,260939
11488,20221022,2022-10-22 11:30,294951
11489,20221022,2022-10-22 11:30,383494
11490,20221022,2022-10-22 11:30,184983
11491,20221022,2022-10-22 11:30,5198
11492,20221022,2022-10-22 11:30,431903
11493,20221022,2022-10-22 11:30,199640
11494,20221022,2022-10-22 11:30,471642
11495,20221022,2022-10-22 11:30,278032
11496,20221022,2022-10-22 11:30,492431
11497,20221022,2022-10-22 11:30,350499
11498,20221022,2022-10-22 11:30,564983
11499,20221022,2022-10-22 11:30,97239
11500,20221022,2022-10-22 11:30,394441
11501,20221022,2022-10-22 11:30,266569
11502,20221022,2022-10-22 11:30,211550
11503,20221022,2022-10-22 11:30,50284
11504,20221022,2022-10-22 11:30,364494
11505,20221022,2022-10-22 11:30,361697
11506,20221022,2022-10-22 11:30,303374
11507,20221022,2022-10-22 11:30,275161
11508,20221022,2022-10-22 11:30,157851
11509,20221022,2022-10-22 11:30,528938
11510,20221022,2022-10-22 11:30,130645
11511,20221022,2022-10-22 11:30,208574
11512,20221022,2022-10-22 11:30,466429
11513,20221022,2022-10-22 11:30,544504
11514,20221022,2022-10-22 11:30,342248
11515,20221022,2022-10-22 11:30,508051
11516,20221022,2022-10-22 11:30,65940
11517,20221022,2022-10-22 11:30,325705
11518,20221022,2022-10-22 11:30,249491
11519,20221022,2022-10-22 11:30,127555
11520,20221022,2022-10-22 11:30,399876
11521,20221022,2022-10-22 11:30,339458
11522,20221022,2022-10-22 11:30,429183
11523,20221022,2022-10-22 11:30,476897
11524,20221022,2022-10-22 11:30,133634
11525,20221022,2022-10-22 11:30,87902
11526,20221022,2022-10-22 11:30,173034
11527,20221022,2022-10-22 11:30,413307
11528,20221022,2022-10-22 11:30,372758
11529,20221022,2022-10-22 11:30,397148
11530,20221022,2022-10-22 11:30,37288
11531,20221022,2022-10-22 11:30,72240
11532,20221022,2022-10-22 11:30,91024
11533,20221022,2022-10-22 11:30,458464
11534,20221022,2022-10-22 11:30,408008
11535,20221022,2022-10-22 11:30,118488
11536,20221022,2022-10-22 11:30,474295
11537,20221022,2022-10-22 11:30,383476
11538,20221022,2022-10-22 11:30,544495
11539,20221022,2022-10-22 11:30,72229
11540,20221022,2022-10-22 11:30,508049
11541,20221022,2022-10-22 11:30,342238
11542,20221022,2022-10-22 11:30,278046
11543,20221022,2022-10-22 11:30,375503
11544,20221022,2022-10-22 11:30,266558
11545,20221022,2022-10-22 11:30,500192
11546,20221022,2022-10-22 11:30,426580
11547,20221022,2022-10-22 11:30,426575
11548,20221022,2022-10-22 11:30,386214
11549,20221022,2022-10-22 11:30,196652
11550,20221022,2022-10-22 11:30,453242
11551,20221022,2022-10-22 11:30,136706
11552,20221022,2022-10-22 11:30,380807
11553,20221022,2022-10-22 11:30,124476
11554,20221022,2022-10-22 11:30,518428
11555,20221022,2022-10-22 11:30,442619
11556,20221022,2022-10-22 11:30,229074
11557,20221022,2022-10-22 11:30,331168
11558,20221022,2022-10-22 11:30,476899
11559,20221022,2022-10-22 11:30,234914
11560,20221022,2022-10-22 11:30,283765
11561,20221022,2022-10-22 11:30,127556
11562,20221022,2022-10-22 11:30,269471
11563,20221022,2022-10-22 11:30,252292
11564,20221022,2022-10-22 11:30,2066
11565,20221022,2022-10-22 11:30,552270
11566,20221022,2022-10-22 11:30,453247
11567,20221022,2022-10-22 11:30,560020
11568,20221022,2022-10-22 11:30,258028
11569,20221022,2022-10-22 11:30,30894
11570,20221022,2022-10-22 11:30,234911
11571,20221022,2022-10-22 11:30,258024
11572,20221022,2022-10-22 11:30,199635
11573,20221022,2022-10-22 11:30,380808
11574,20221022,2022-10-22 11:30,492410
11575,20221022,2022-10-22 11:30,196666
11576,20221022,2022-10-22 11:30,145849
11577,20221022,2022-10-22 11:30,565068
11578,20221022,2022-10-22 11:30,560019
11579,20221022,2022-10-22 11:30,53418
11580,20221022,2022-10-22 11:30,405226
11581,20221022,2022-10-22 11:30,170006
11582,20221022,2022-10-22 11:30,492422
11583,20221022,2022-10-22 11:30,386210
11584,20221022,2022-10-22 11:30,91026
11585,20221022,2022-10-22 11:30,356122
11586,20221022,2022-10-22 11:30,554822
11587,20221022,2022-10-22 11:30,21315
11588,20221022,2022-10-22 11:30,124471
11589,20221022,2022-10-22 11:30,130636
11590,20221022,2022-10-22 11:30,497569
11591,20221022,2022-10-22 11:30,263765
11592,20221022,2022-10-22 11:30,539497
11593,20221022,2022-10-22 11:30,157852
11594,20221022,2022-10-22 11:30,75353
11595,20221022,2022-10-22 11:30,353363
11596,20221022,2022-10-22 11:30,402559
11597,20221022,2022-10-22 11:30,229060
11598,20221022,2022-10-22 11:30,14840
11599,20221022,2022-10-22 11:30,18131
11600,20221022,2022-10-22 11:30,286561
11601,20221022,2022-10-22 11:30,539495
11602,20221022,2022-10-22 11:30,100398
11603,20221022,2022-10-22 11:30,526322
11604,20221022,2022-10-22 11:30,325708
11605,20221022,2022-10-22 11:30,112463
11606,20221022,2022-10-22 11:30,292094
11607,20221022,2022-10-22 11:30,361698
11608,20221022,2022-10-22 11:30,502849
11609,20221022,2022-10-22 11:30,53420
11610,20221022,2022-10-22 11:30,27759
11611,20221022,2022-10-22 11:30,518430
11612,20221022,2022-10-22 11:30,333927
11613,20221022,2022-10-22 11:30,84759
11614,20221022,2022-10-22 11:30,148820
11615,20221022,2022-10-22 11:30,526323
11616,20221022,2022-10-22 11:30,437252
11617,20221022,2022-10-22 11:30,56452
11618,20221022,2022-10-22 11:30,199641
11619,20221022,2022-10-22 11:30,434609
11620,20221022,2022-10-22 11:30,303375
11621,20221022,2022-10-22 11:30,418678
11622,20221022,2022-10-22 11:30,109416
11623,20221022,2022-10-22 11:30,345027
11624,20221022,2022-10-22 11:30,136718
11625,20221022,2022-10-22 11:30,539493
11626,20221022,2022-10-22 11:30,539496
11627,20221022,2022-10-22 11:30,489810
11628,20221022,2022-10-22 11:30,471647
11629,20221022,2022-10-22 11:30,8459
11630,20221022,2022-10-22 11:30,448027
11631,20221022,2022-10-22 11:30,502842
11632,20221022,2022-10-22 11:30,208579
11633,20221022,2022-10-22 11:30,523698
11634,20221022,2022-10-22 11:30,333912
11635,20221022,2022-10-22 11:30,567632
11636,20221022,2022-10-22 11:30,531577
11637,20221022,2022-10-22 11:30,182040
11638,20221022,2022-10-22 11:30,426563
11639,20221022,2022-10-22 11:30,2059
11640,20221022,2022-10-22 11:30,528936
11641,20221022,2022-10-22 11:30,378150
11642,20221022,2022-10-22 11:30,182044
11643,20221022,2022-10-22 11:30,34145
11644,20221022,2022-10-22 11:30,142812
11645,20221022,2022-10-22 11:30,240747
11646,20221022,2022-10-22 11:30,167041
11647,20221022,2022-10-22 11:30,523694
11648,20221022,2022-10-22 11:30,413280
11649,20221022,2022-10-22 11:30,78519
11650,20221022,2022-10-22 11:30,199636
11651,20221022,2022-10-22 11:30,30892
11652,20221022,2022-10-22 11:30,220456
11653,20221022,2022-10-22 11:30,190830
11654,20221022,2022-10-22 11:30,130649
11655,20221022,2022-10-22 11:30,303376
11656,20221022,2022-10-22 11:30,353365
11657,20221022,2022-10-22 11:30,109417
11658,20221022,2022-10-22 11:30,278033
11659,20221022,2022-10-22 11:30,103458
11660,20221022,2022-10-22 11:30,531566
11661,20221022,2022-10-22 11:30,336627
11662,20221022,2022-10-22 11:30,297743
11663,20221022,2022-10-22 11:30,84760
11664,20221022,2022-10-22 11:30,179085
11665,20221022,2022-10-22 11:30,372769
11666,20221022,2022-10-22 11:30,336630
11667,20221022,2022-10-22 11:30,151870
11668,20221022,2022-10-22 11:30,65954
11669,20221022,2022-10-22 11:30,272291
11670,20221022,2022-10-22 11:30,109418
11671,20221022,2022-10-22 11:30,211551
11672,20221022,2022-10-22 11:30,336628
11673,20221022,2022-10-22 11:30,484683
11674,20221022,2022-10-22 11:30,21327
11675,20221022,2022-10-22 11:30,106352
11676,20221022,2022-10-22 11:30,24626
11677,20221022,2022-10-22 11:30,380805
11678,20221022,2022-10-22 11:30,317399
11679,20221022,2022-10-22 11:30,314685
11680,20221022,2022-10-22 11:30,252294
11681,20221022,2022-10-22 11:30,217532
11682,20221022,2022-10-22 11:30,391678
11683,20221022,2022-10-22 11:30,237837
11684,20221022,2022-10-22 11:30,173060
11685,20221022,2022-10-22 11:30,97238
11686,20221022,2022-10-22 11:30,269459
11687,20221022,2022-10-22 11:30,160948
11688,20221022,2022-10-22 11:30,492425
11689,20221022,2022-10-22 11:30,331169
11690,20221022,2022-10-22 11:30,445285
11691,20221022,2022-10-22 11:30,43828
11692,20221022,2022-10-22 11:30,121486
11693,20221022,2022-10-22 11:30,229073
11694,20221022,2022-10-22 11:30,303381
11695,20221022,2022-10-22 11:30,109420
11696,20221022,2022-10-22 11:30,280934
11697,20221022,2022-10-22 11:30,65976
11698,20221022,2022-10-22 11:30,72228
11699,20221022,2022-10-22 11:30,139728
11700,20221022,2022-10-22 11:30,426574
11701,20221022,2022-10-22 11:30,142803
11702,20221022,2022-10-22 11:30,497552
11703,20221022,2022-10-22 11:30,518425
11704,20221022,2022-10-22 11:30,94143
11705,20221022,2022-10-22 11:30,234916
11706,20221022,2022-10-22 11:30,127557
11707,20221022,2022-10-22 11:30,557429
11708,20221022,2022-10-22 11:30,65979
11709,20221022,2022-10-22 11:30,336629
11710,20221022,2022-10-22 11:30,306201
11711,20221022,2022-10-22 11:30,14839
11712,20221022,2022-10-22 11:30,53422
11713,20221022,2022-10-22 11:30,211552
11714,20221022,2022-10-22 11:30,109419
11715,20221022,2022-10-22 11:30,358918
11716,20221022,2022-10-22 11:30,187916
11717,20221022,2022-10-22 11:30,176016
11718,20221022,2022-10-22 11:30,353366
11719,20221022,2022-10-22 11:30,515914
11720,20221022,2022-10-22 11:30,567633
11721,20221022,2022-10-22 11:30,145857
11722,20221022,2022-10-22 11:30,311868
11723,20221022,2022-10-22 11:30,190820
11724,20221022,2022-10-22 11:30,84761
11725,20221022,2022-10-22 11:30,37274
11726,20221022,2022-10-22 11:30,179082
11727,20221022,2022-10-22 11:30,380809
11728,20221022,2022-10-22 11:30,372748
11729,20221022,2022-10-22 11:30,331172
11730,20221022,2022-10-22 11:30,246550
11731,20221022,2022-10-22 11:30,43829
11732,20221022,2022-10-22 11:30,223293
11733,20221022,2022-10-22 11:30,269450
11734,20221022,2022-10-22 11:30,91015
11735,20221022,2022-10-22 11:30,205557
11736,20221022,2022-10-22 11:30,75288
11737,20221022,2022-10-22 11:30,353367
11738,20221022,2022-10-22 11:30,231982
11739,20221022,2022-10-22 11:30,375504
11740,20221022,2022-10-22 11:30,410626
11741,20221022,2022-10-22 11:30,405229
11742,20221022,2022-10-22 11:30,492427
11743,20221022,2022-10-22 11:30,127538
11744,20221022,2022-10-22 11:30,266571
11745,20221022,2022-10-22 11:30,84725
11746,20221022,2022-10-22 11:30,142813
11747,20221022,2022-10-22 11:30,269470
11748,20221022,2022-10-22 11:30,513312
11749,20221022,2022-10-22 11:30,27755
11750,20221022,2022-10-22 11:30,505479
11751,20221022,2022-10-22 11:30,476900
11752,20221022,2022-10-22 11:30,372770
11753,20221022,2022-10-22 11:30,448028
11754,20221022,2022-10-22 11:30,170009
11755,20221022,2022-10-22 11:30,539499
11756,20221022,2022-10-22 11:30,497570
11757,20221022,2022-10-22 11:30,434595
11758,20221022,2022-10-22 11:30,260907
11759,20221022,2022-10-22 11:30,399877
11760,20221022,2022-10-22 11:30,466430
11761,20221022,2022-10-22 11:30,289346
11762,20221022,2022-10-22 11:30,331171
11763,20221022,2022-10-22 11:30,523701
11764,20221022,2022-10-22 11:30,173062
11765,20221022,2022-10-22 11:30,269472
11766,20221022,2022-10-22 11:30,397150
11767,20221022,2022-10-22 11:30,121471
11768,20221022,2022-10-22 11:30,294950
11769,20221022,2022-10-22 11:30,211540
11770,20221022,2022-10-22 11:30,328396
11771,20221022,2022-10-22 11:30,383495
11772,20221022,2022-10-22 11:30,303367
11773,20221022,2022-10-22 11:30,246547
11774,20221022,2022-10-22 11:30,231988
11775,20221022,2022-10-22 11:30,255158
11776,20221022,2022-10-22 11:30,280927
11777,20221022,2022-10-22 11:30,30874
11778,20221022,2022-10-22 11:30,136720
11779,20221022,2022-10-22 11:30,56523
11780,20221022,2022-10-22 11:30,30895
11781,20221022,2022-10-22 11:30,415941
11782,20221022,2022-10-22 11:30,361699
11783,20221022,2022-10-22 11:30,434620
11784,20221022,2022-10-22 11:30,402560
11785,20221022,2022-10-22 11:30,445278
11786,20221022,2022-10-22 11:30,179086
11787,20221022,2022-10-22 11:30,463750
11788,20221022,2022-10-22 11:30,148821
11789,20221022,2022-10-22 11:30,252260
11790,20221022,2022-10-22 11:30,405237
11791,20221022,2022-10-22 11:30,109414
11792,20221022,2022-10-22 11:30,541967
11793,20221022,2022-10-22 11:30,136724
11794,20221022,2022-10-22 11:30,471650
11795,20221022,2022-10-22 11:30,179087
11796,20221022,2022-10-22 11:30,547097
11797,20221022,2022-10-22 11:30,421235
11798,20221022,2022-10-22 11:30,560015
11799,20221022,2022-10-22 11:30,157854
11800,20221022,2022-10-22 11:30,476901
11801,20221022,2022-10-22 11:30,405241
11802,20221022,2022-10-22 11:30,133633
11803,20221022,2022-10-22 11:30,399874
11804,20221022,2022-10-22 11:30,91027
11805,20221022,2022-10-22 11:30,345045
11806,20221022,2022-10-22 11:30,2061
11807,20221022,2022-10-22 11:30,109421
11808,20221022,2022-10-22 11:30,263769
11809,20221022,2022-10-22 11:30,24627
11810,20221022,2022-10-22 11:30,263772
11811,20221022,2022-10-22 11:30,142817
11812,20221022,2022-10-22 11:30,37297
11813,20221022,2022-10-22 11:30,333931
11814,20221022,2022-10-22 11:30,47081
11815,20221022,2022-10-22 11:30,220455
11816,20221022,2022-10-22 11:30,217527
11817,20221022,2022-10-22 11:30,510727
11818,20221022,2022-10-22 11:30,482094
11819,20221022,2022-10-22 11:30,508029
11820,20221022,2022-10-22 11:30,309057
11821,20221022,2022-10-22 11:30,243554
11822,20221022,2022-10-22 11:30,367177
11823,20221022,2022-10-22 11:30,408007
11824,20221022,2022-10-22 11:30,208578
11825,20221022,2022-10-22 11:30,399875
11826,20221022,2022-10-22 11:30,314684
11827,20221022,2022-10-22 11:30,263773
11828,20221022,2022-10-22 11:30,458465
11829,20221022,2022-10-22 11:30,339459
11830,20221022,2022-10-22 11:30,358920
11831,20221022,2022-10-22 11:30,562591
11832,20221022,2022-10-22 11:30,367203
11833,20221022,2022-10-22 11:30,347765
11834,20221022,2022-10-22 11:30,160952
11835,20221022,2022-10-22 11:30,170004
11836,20221022,2022-10-22 11:30,217518
11837,20221022,2022-10-22 11:30,292096
11838,20221022,2022-10-22 11:30,358910
11839,20221022,2022-10-22 11:30,72239
11840,20221022,2022-10-22 11:30,333922
11841,20221022,2022-10-22 11:30,50288
11842,20221022,2022-10-22 11:30,205581
11843,20221022,2022-10-22 11:30,182035
11844,20221022,2022-10-22 11:30,431885
11845,20221022,2022-10-22 11:30,176010
11846,20221022,2022-10-22 11:30,50272
11847,20221022,2022-10-22 11:30,115464
11848,20221022,2022-10-22 11:30,437253
11849,20221022,2022-10-22 11:30,484677
11850,20221022,2022-10-22 11:30,439968
11851,20221022,2022-10-22 11:30,429187
11852,20221022,2022-10-22 11:30,18150
11853,20221022,2022-10-22 11:30,65966
11854,20221022,2022-10-22 11:30,367195
11855,20221022,2022-10-22 11:30,322946
11856,20221022,2022-10-22 11:30,554823
11857,20221022,2022-10-22 11:30,320207
11858,20221022,2022-10-22 11:30,539498
11859,20221022,2022-10-22 11:30,286560
11860,20221022,2022-10-22 11:30,375505
11861,20221022,2022-10-22 11:30,184984
11862,20221022,2022-10-22 11:30,497568
11863,20221022,2022-10-22 11:30,434623
11864,20221022,2022-10-22 11:30,40504
11865,20221022,2022-10-22 11:30,353369
11866,20221022,2022-10-22 11:30,450719
11867,20221022,2022-10-22 11:30,112462
11868,20221022,2022-10-22 11:30,283766
11869,20221022,2022-10-22 11:30,364495
11870,20221022,2022-10-22 11:30,500197
11871,20221022,2022-10-22 11:30,278035
11872,20221022,2022-10-22 11:30,170014
11873,20221022,2022-10-22 11:30,18157
11874,20221022,2022-10-22 11:30,289362
11875,20221022,2022-10-22 11:30,461075
11876,20221022,2022-10-22 11:30,502848
11877,20221022,2022-10-22 11:30,479543
11878,20221022,2022-10-22 11:30,342246
11879,20221022,2022-10-22 11:30,442620
11880,20221022,2022-10-22 11:30,278034
11881,20221022,2022-10-22 11:30,358921
11882,20221022,2022-10-22 11:30,397099
11883,20221022,2022-10-22 11:30,193729
11884,20221022,2022-10-22 11:30,47082
11885,20221022,2022-10-22 11:30,266553
11886,20221022,2022-10-22 11:30,27754
11887,20221022,2022-10-22 11:30,289361
11888,20221022,2022-10-22 11:30,190822
11889,20221022,2022-10-22 11:30,231975
